Filename	**REDACTED**
Instrument name	HR20 **REDACTED**
Operator	**REDACTED**
rundate	**REDACTED**
Sample name	**REDACTED**
Geometry name	8 mm parallel plate, ETC Stainless steel, Disposable
Procedure name	Options
	Sample
	Options
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	End of test
proceduresegments	Time sweep#Stress relaxation#Time sweep#Stress relaxation#Time sweep#Stress relaxation#Time sweep#Stress relaxation#End of test
[step]
Time sweep - 1
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	min	°C	°	rad
2,93792	5,04055e-3	1,71569e-3	10,0001	2970,00	12,84	110,00	0,0981367	1,90083e-3
2,93864	5,06845e-3	1,72476e-3	10,0001	2970,76	12,94	110,00	0,0986557	1,90086e-3
2,93908	5,09168e-3	1,73240e-3	10,0001	2971,39	13,04	110,00	0,0990926	1,90096e-3
2,93986	5,06961e-3	1,72444e-3	10,0001	2971,99	13,15	110,01	0,0986369	1,90085e-3
2,94019	5,02960e-3	1,71064e-3	10,0001	2972,52	13,25	110,00	0,0978476	1,90104e-3
2,94028	5,15162e-3	1,75208e-3	10,0001	2972,95	13,35	110,00	0,100218	1,90087e-3
2,94089	5,14125e-3	1,74819e-3	10,0001	2973,61	13,46	110,00	0,0999955	1,90090e-3
2,94151	5,11983e-3	1,74055e-3	10,0001	2974,21	13,56	110,00	0,0995579	1,90091e-3
2,94209	5,14221e-3	1,74781e-3	10,0001	2974,80	13,66	110,00	0,0999733	1,90091e-3
2,94266	5,10425e-3	1,73457e-3	10,0001	2975,40	13,77	110,00	0,0992159	1,90089e-3
2,94337	5,09888e-3	1,73233e-3	10,0001	2976,01	13,87	110,00	0,0990876	1,90093e-3
2,94383	5,13827e-3	1,74544e-3	10,0001	2976,54	13,97	110,00	0,0998374	1,90092e-3
2,94409	5,11423e-3	1,73712e-3	10,0001	2977,04	14,08	110,00	0,0993616	1,90097e-3
2,94482	5,15031e-3	1,74894e-3	10,0001	2977,60	14,18	110,00	0,100037	1,90085e-3
2,94523	5,11084e-3	1,73530e-3	10,0001	2978,23	14,28	110,01	0,0992570	1,90093e-3
2,94562	5,08915e-3	1,72770e-3	10,0001	2978,72	14,39	110,00	0,0988226	1,90100e-3
2,94620	5,09401e-3	1,72901e-3	10,0001	2979,13	14,49	110,00	0,0988974	1,90093e-3
2,94642	5,10190e-3	1,73156e-3	10,0001	2979,67	14,59	110,00	0,0990430	1,90094e-3
2,94700	5,09417e-3	1,72860e-3	10,0001	2980,22	14,70	110,00	0,0988735	1,90088e-3
2,94748	5,12687e-3	1,73941e-3	10,0001	2980,79	14,80	110,00	0,0994919	1,90098e-3
2,94805	5,07859e-3	1,72269e-3	10,0001	2981,29	14,90	110,00	0,0985357	1,90093e-3
2,94824	5,12407e-3	1,73801e-3	10,0001	2981,79	15,01	110,00	0,0994116	1,90097e-3
2,94881	5,15653e-3	1,74868e-3	10,0001	2982,28	15,11	110,00	0,100022	1,90089e-3
2,94920	5,16812e-3	1,75238e-3	10,0001	2982,85	15,22	110,00	0,100233	1,90094e-3
2,94986	5,16957e-3	1,75248e-3	10,0001	2983,38	15,32	110,00	0,100239	1,90090e-3
2,95009	5,13744e-3	1,74145e-3	10,0001	2983,91	15,42	110,00	0,0996082	1,90098e-3
2,95056	5,18780e-3	1,75824e-3	10,0001	2984,39	15,53	110,00	0,100569	1,90092e-3
2,95117	5,16776e-3	1,75109e-3	10,0001	2984,93	15,63	109,99	0,100160	1,90095e-3
2,95147	5,15995e-3	1,74827e-3	10,0001	2985,34	15,73	109,99	0,0999978	1,90104e-3
2,95205	5,17943e-3	1,75452e-3	10,0001	2985,74	15,84	109,99	0,100355	1,90091e-3
2,95257	5,19706e-3	1,76018e-3	10,0001	2986,46	15,94	110,00	0,100679	1,90080e-3
2,95276	5,25121e-3	1,77841e-3	10,0001	2987,10	16,05	110,00	0,101722	1,90102e-3
2,95337	5,22446e-3	1,76898e-3	10,0001	2987,52	16,15	110,00	0,101182	1,90091e-3
2,95391	5,18957e-3	1,75684e-3	10,0001	2988,07	16,25	110,00	0,100488	1,90094e-3
2,95425	5,13220e-3	1,73723e-3	10,0001	2988,50	16,35	110,00	0,0993660	1,90100e-3
2,95442	5,17504e-3	1,75163e-3	10,0001	2988,80	16,46	110,00	0,100190	1,90105e-3
2,95513	5,21022e-3	1,76311e-3	10,0001	2989,22	16,56	110,00	0,100846	1,90086e-3
2,95560	5,18385e-3	1,75391e-3	10,0001	2989,85	16,67	110,00	0,100320	1,90094e-3
2,95604	5,24368e-3	1,77389e-3	10,0001	2990,29	16,77	110,00	0,101463	1,90100e-3
2,95615	5,21165e-3	1,76298e-3	10,0001	2990,63	16,87	110,00	0,100839	1,90100e-3
2,95677	5,21794e-3	1,76475e-3	10,0001	2991,11	16,97	110,00	0,100940	1,90090e-3
2,95715	5,20253e-3	1,75930e-3	10,0001	2991,63	17,08	110,00	0,100628	1,90094e-3
2,95765	5,21362e-3	1,76276e-3	10,0001	2992,07	17,18	110,00	0,100825	1,90097e-3
2,95815	5,16710e-3	1,74674e-3	10,0001	2992,56	17,29	110,00	0,0999091	1,90092e-3
2,95851	5,19249e-3	1,75510e-3	10,0001	2993,07	17,39	110,00	0,100388	1,90095e-3
2,95887	5,20820e-3	1,76020e-3	10,0001	2993,53	17,49	110,00	0,100679	1,90100e-3
2,95904	5,20019e-3	1,75739e-3	10,0001	2993,85	17,60	110,00	0,100518	1,90104e-3
2,95953	5,22167e-3	1,76436e-3	10,0001	2994,22	17,70	110,00	0,100917	1,90091e-3
2,96007	5,21808e-3	1,76283e-3	10,0001	2994,76	17,80	110,01	0,100829	1,90093e-3
2,96004	5,19638e-3	1,75551e-3	10,0001	2995,09	17,91	110,00	0,100411	1,90108e-3
2,96058	5,29538e-3	1,78863e-3	10,0001	2995,41	18,01	110,00	0,102305	1,90088e-3
2,96101	5,25212e-3	1,77376e-3	10,0001	2996,00	18,11	110,00	0,101454	1,90096e-3
2,96145	5,23875e-3	1,76898e-3	10,0001	2996,48	18,22	110,00	0,101181	1,90095e-3
2,96179	5,22654e-3	1,76466e-3	10,0001	2996,91	18,32	110,00	0,100934	1,90103e-3
2,96216	5,23437e-3	1,76708e-3	10,0001	2997,27	18,42	110,00	0,101072	1,90096e-3
2,96268	5,20620e-3	1,75726e-3	10,0001	2997,76	18,53	110,00	0,100510	1,90096e-3
2,96301	5,20696e-3	1,75732e-3	10,0001	2998,17	18,63	110,01	0,100514	1,90099e-3
2,96319	5,25867e-3	1,77466e-3	10,0001	2998,52	18,74	110,01	0,101506	1,90099e-3
2,96358	5,24797e-3	1,77082e-3	10,0001	2998,91	18,84	110,00	0,101286	1,90097e-3
2,96410	5,24868e-3	1,77075e-3	10,0001	2999,34	18,94	110,00	0,101282	1,90095e-3
2,96466	5,22319e-3	1,76182e-3	10,0001	2999,80	19,05	110,01	0,100771	1,90097e-3
2,96481	5,22787e-3	1,76331e-3	10,0001	3000,17	19,15	110,00	0,100856	1,90103e-3
2,96539	5,25367e-3	1,77166e-3	10,0001	3000,54	19,25	110,00	0,101334	1,90097e-3
2,96556	5,22875e-3	1,76316e-3	10,0001	3000,89	19,36	110,00	0,100847	1,90103e-3
2,96587	5,24176e-3	1,76736e-3	10,0001	3001,29	19,46	110,00	0,101087	1,90091e-3
2,96626	5,33911e-3	1,79995e-3	10,0001	3001,76	19,56	110,00	0,102951	1,90100e-3
2,96661	5,26439e-3	1,77454e-3	10,0001	3002,09	19,67	110,00	0,101498	1,90101e-3
2,96678	5,25127e-3	1,77002e-3	10,0001	3002,40	19,77	110,00	0,101240	1,90100e-3
2,96750	5,26921e-3	1,77564e-3	10,0001	3002,83	19,87	109,99	0,101561	1,90093e-3
2,96775	5,27236e-3	1,77655e-3	10,0001	3003,33	19,98	110,00	0,101613	1,90096e-3
2,96807	5,25170e-3	1,76940e-3	10,0001	3003,69	20,08	110,00	0,101204	1,90103e-3
2,96848	5,27265e-3	1,77621e-3	10,0001	3003,98	20,18	110,00	0,101593	1,90100e-3
2,96849	5,25125e-3	1,76900e-3	10,0001	3004,40	20,29	110,00	0,101181	1,90094e-3
2,96881	5,32331e-3	1,79308e-3	10,0001	3004,75	20,39	110,00	0,102558	1,90107e-3
2,96939	5,30642e-3	1,78704e-3	10,0001	3005,09	20,49	110,00	0,102212	1,90090e-3
2,96961	5,26954e-3	1,77449e-3	10,0001	3005,53	20,60	109,99	0,101494	1,90108e-3
2,97001	5,36467e-3	1,80628e-3	10,0001	3005,83	20,70	109,99	0,103313	1,90091e-3
2,97040	5,35425e-3	1,80253e-3	10,0001	3006,34	20,81	110,00	0,103098	1,90099e-3
2,97082	5,32769e-3	1,79334e-3	10,0001	3006,71	20,91	110,00	0,102572	1,90100e-3
2,97124	5,31931e-3	1,79027e-3	10,0001	3007,08	21,01	110,00	0,102397	1,90097e-3
2,97158	5,32888e-3	1,79328e-3	10,0001	3007,50	21,12	110,00	0,102569	1,90098e-3
2,97185	5,32610e-3	1,79218e-3	10,0001	3007,81	21,22	109,99	0,102506	1,90107e-3
2,97222	5,35480e-3	1,80162e-3	10,0001	3008,07	21,32	109,99	0,103046	1,90099e-3
2,97249	5,33838e-3	1,79593e-3	10,0001	3008,44	21,43	110,00	0,102720	1,90098e-3
2,97307	5,32254e-3	1,79025e-3	10,0001	3008,88	21,53	110,00	0,102396	1,90095e-3
2,97326	5,34661e-3	1,79823e-3	10,0001	3009,25	21,63	110,00	0,102852	1,90105e-3
2,97363	5,34955e-3	1,79900e-3	10,0001	3009,56	21,74	109,99	0,102896	1,90097e-3
2,97373	5,31954e-3	1,78884e-3	10,0001	3009,90	21,84	109,99	0,102315	1,90107e-3
2,97433	5,39857e-3	1,81506e-3	10,0001	3010,25	21,94	110,00	0,103814	1,90089e-3
2,97468	5,32279e-3	1,78937e-3	10,0001	3010,74	22,05	110,00	0,102345	1,90102e-3
2,97501	5,37011e-3	1,80507e-3	10,0001	3011,02	22,15	110,00	0,103243	1,90102e-3
2,97508	5,35474e-3	1,79986e-3	10,0001	3011,25	22,25	110,01	0,102945	1,90106e-3
2,97548	5,32695e-3	1,79028e-3	10,0001	3011,51	22,36	110,00	0,102397	1,90097e-3
2,97557	5,26332e-3	1,76884e-3	10,0001	3011,80	22,46	110,00	0,101171	1,90110e-3
2,97606	5,32865e-3	1,79050e-3	10,0001	3012,17	22,56	110,01	0,102409	1,90084e-3
2,97634	5,37521e-3	1,80598e-3	10,0001	3012,78	22,67	110,01	0,103295	1,90104e-3
2,97664	5,40683e-3	1,81642e-3	10,0001	3013,03	22,77	110,01	0,103892	1,90100e-3
2,97705	5,41967e-3	1,82048e-3	10,0001	3013,36	22,87	110,01	0,104124	1,90102e-3
2,97722	5,37752e-3	1,80622e-3	10,0001	3013,62	22,98	110,01	0,103308	1,90105e-3
2,97718	5,34805e-3	1,79635e-3	10,0001	3013,76	23,08	110,00	0,102744	1,90111e-3
2,97780	5,32270e-3	1,78746e-3	10,0001	3014,02	23,18	110,00	0,102235	1,90094e-3
2,97805	5,30413e-3	1,78108e-3	10,0001	3014,46	23,29	110,00	0,101870	1,90101e-3
2,97843	5,32426e-3	1,78760e-3	10,0001	3014,80	23,39	110,00	0,102243	1,90098e-3
2,97844	5,39467e-3	1,81124e-3	10,0001	3015,17	23,49	110,00	0,103595	1,90101e-3
2,97865	5,39002e-3	1,80955e-3	10,0001	3015,45	23,60	109,99	0,103498	1,90107e-3
2,97911	5,35996e-3	1,79918e-3	10,0001	3015,72	23,70	109,99	0,102905	1,90100e-3
2,97945	5,40786e-3	1,81506e-3	10,0001	3016,07	23,80	109,99	0,103813	1,90099e-3
2,97963	5,41449e-3	1,81717e-3	10,0001	3016,38	23,91	109,99	0,103934	1,90104e-3
2,97999	5,39985e-3	1,81203e-3	10,0001	3016,69	24,01	110,00	0,103640	1,90095e-3
2,98042	5,33852e-3	1,79120e-3	10,0001	3017,14	24,12	110,00	0,102448	1,90098e-3
2,98062	5,42407e-3	1,81978e-3	10,0001	3017,43	24,22	110,00	0,104083	1,90108e-3
2,98096	5,38857e-3	1,80766e-3	10,0001	3017,65	24,32	110,00	0,103390	1,90100e-3
2,98079	5,38762e-3	1,80745e-3	10,0001	3017,93	24,42	110,00	0,103378	1,90108e-3
2,98132	5,49801e-3	1,84415e-3	10,0001	3018,21	24,53	110,00	0,105477	1,90096e-3
2,98161	5,36534e-3	1,79948e-3	10,0001	3018,60	24,63	110,00	0,102922	1,90104e-3
2,98196	5,47653e-3	1,83655e-3	10,0001	3018,89	24,74	110,00	0,105042	1,90099e-3
2,98250	5,43357e-3	1,82182e-3	10,0001	3019,29	24,84	110,00	0,104199	1,90096e-3
2,98251	5,46542e-3	1,83249e-3	10,0001	3019,62	24,94	110,01	0,104810	1,90103e-3
2,98288	5,39735e-3	1,80944e-3	10,0001	3019,86	25,05	110,00	0,103492	1,90105e-3
2,98301	5,40239e-3	1,81105e-3	10,0001	3020,01	25,15	110,00	0,103584	1,90111e-3
2,98318	5,40995e-3	1,81348e-3	10,0001	3020,19	25,26	110,00	0,103722	1,90101e-3
2,98362	5,42279e-3	1,81752e-3	10,0001	3020,55	25,36	110,00	0,103953	1,90097e-3
2,98376	5,50159e-3	1,84384e-3	10,0001	3020,86	25,46	110,00	0,105459	1,90107e-3
2,98386	5,39657e-3	1,80859e-3	10,0001	3021,07	25,57	110,00	0,103442	1,90103e-3
2,98421	5,47682e-3	1,83527e-3	10,0001	3021,40	25,67	110,00	0,104968	1,90096e-3
2,98430	5,45238e-3	1,82702e-3	10,0001	3021,70	25,77	109,99	0,104497	1,90106e-3
2,98457	5,41473e-3	1,81424e-3	10,0001	3021,93	25,88	109,99	0,103765	1,90104e-3
2,98508	5,43346e-3	1,82020e-3	10,0001	3022,27	25,98	110,00	0,104106	1,90095e-3
2,98536	5,48201e-3	1,83630e-3	10,0001	3022,70	26,08	110,00	0,105027	1,90103e-3
2,98564	5,42206e-3	1,81604e-3	10,0001	3023,01	26,19	110,00	0,103868	1,90103e-3
2,98591	5,50816e-3	1,84472e-3	10,0001	3023,29	26,29	110,00	0,105508	1,90102e-3
2,98571	5,56076e-3	1,86245e-3	10,0001	3023,57	26,39	110,01	0,106523	1,90102e-3
2,98623	5,49357e-3	1,83963e-3	10,0001	3023,87	26,49	110,01	0,105217	1,90099e-3
2,98646	5,49150e-3	1,83880e-3	10,0001	3024,22	26,60	110,00	0,105170	1,90102e-3
2,98677	5,53530e-3	1,85328e-3	10,0001	3024,52	26,70	110,01	0,105998	1,90100e-3
2,98706	5,41815e-3	1,81387e-3	10,0001	3024,79	26,80	110,01	0,103744	1,90107e-3
2,98673	5,50123e-3	1,84189e-3	10,0001	3024,95	26,91	110,01	0,105347	1,90103e-3
2,98691	5,48194e-3	1,83532e-3	10,0001	3025,18	27,01	110,00	0,104971	1,90106e-3
2,98710	5,53157e-3	1,85182e-3	10,0001	3025,42	27,12	110,00	0,105914	1,90100e-3
2,98743	5,52964e-3	1,85097e-3	10,0001	3025,77	27,22	110,00	0,105865	1,90101e-3
2,98766	5,45986e-3	1,82747e-3	10,0001	3026,02	27,32	110,00	0,104521	1,90106e-3
2,98760	5,54049e-3	1,85449e-3	10,0001	3026,25	27,43	110,00	0,106067	1,90103e-3
2,98793	5,56319e-3	1,86189e-3	10,0001	3026,56	27,53	110,00	0,106490	1,90097e-3
2,98813	5,54270e-3	1,85491e-3	10,0001	3026,85	27,63	110,00	0,106091	1,90108e-3
2,98794	5,49042e-3	1,83753e-3	10,0001	3027,02	27,74	110,00	0,105096	1,90106e-3
2,98832	5,54542e-3	1,85570e-3	10,0001	3027,27	27,84	110,00	0,106136	1,90099e-3
2,98880	5,57479e-3	1,86523e-3	10,0001	3027,67	27,94	110,00	0,106681	1,90096e-3
2,98898	5,57973e-3	1,86677e-3	10,0001	3028,06	28,05	110,00	0,106769	1,90102e-3
2,98909	5,53505e-3	1,85175e-3	10,0001	3028,26	28,15	110,00	0,105910	1,90108e-3
2,98931	5,54406e-3	1,85463e-3	10,0001	3028,38	28,26	110,00	0,106074	1,90108e-3
2,98935	5,53685e-3	1,85219e-3	10,0001	3028,50	28,36	110,00	0,105935	1,90110e-3
2,98975	5,58372e-3	1,86762e-3	10,0001	3028,70	28,46	110,00	0,106817	1,90097e-3
2,98992	5,55983e-3	1,85952e-3	10,0001	3029,04	28,56	109,99	0,106354	1,90105e-3
2,99042	5,53570e-3	1,85114e-3	10,0001	3029,34	28,67	109,99	0,105875	1,90097e-3
2,99068	5,55588e-3	1,85773e-3	10,0001	3029,72	28,77	110,00	0,106252	1,90104e-3
2,99089	5,63807e-3	1,88508e-3	10,0001	3029,98	28,88	110,00	0,107816	1,90100e-3
2,99113	5,63522e-3	1,88398e-3	10,0001	3030,26	28,98	110,00	0,107753	1,90105e-3
2,99137	5,61275e-3	1,87631e-3	10,0001	3030,48	29,08	110,00	0,107314	1,90103e-3
2,99172	5,58247e-3	1,86597e-3	10,0001	3030,78	29,19	110,01	0,106723	1,90100e-3
2,99198	5,56163e-3	1,85884e-3	10,0001	3031,06	29,29	110,01	0,106315	1,90102e-3
2,99179	5,56061e-3	1,85862e-3	10,0001	3031,17	29,39	110,00	0,106302	1,90118e-3
2,99238	5,52297e-3	1,84568e-3	10,0001	3031,27	29,50	110,00	0,105562	1,90096e-3
2,99247	5,56134e-3	1,85845e-3	10,0001	3031,59	29,60	110,00	0,106292	1,90109e-3
2,99296	5,58359e-3	1,86558e-3	10,0001	3031,84	29,70	110,00	0,106700	1,90095e-3
2,99303	5,58524e-3	1,86608e-3	10,0001	3032,21	29,81	110,00	0,106729	1,90105e-3
2,99301	5,58748e-3	1,86685e-3	10,0001	3032,32	29,91	110,00	0,106773	1,90114e-3
2,99345	5,56063e-3	1,85760e-3	10,0001	3032,43	30,01	110,00	0,106244	1,90097e-3
2,99370	5,55736e-3	1,85635e-3	10,0001	3032,76	30,12	109,99	0,106172	1,90105e-3
2,99389	5,59951e-3	1,87031e-3	10,0001	3032,97	30,22	110,00	0,106971	1,90103e-3
2,99446	5,57404e-3	1,86145e-3	10,0001	3033,35	30,33	110,00	0,106464	1,90093e-3
2,99453	5,59660e-3	1,86894e-3	10,0001	3033,68	30,43	110,00	0,106892	1,90111e-3
2,99477	5,56870e-3	1,85948e-3	10,0001	3033,81	30,53	110,00	0,106351	1,90099e-3
2,99498	5,58325e-3	1,86420e-3	10,0001	3034,12	30,63	110,00	0,106621	1,90105e-3
2,99518	5,65039e-3	1,88649e-3	10,0001	3034,33	30,74	110,00	0,107896	1,90104e-3
2,99524	5,62733e-3	1,87876e-3	10,0001	3034,51	30,84	110,00	0,107453	1,90108e-3
2,99566	5,61197e-3	1,87337e-3	10,0001	3034,73	30,95	110,00	0,107145	1,90100e-3
2,99574	5,61568e-3	1,87456e-3	10,0001	3035,00	31,05	110,00	0,107213	1,90105e-3
2,99600	5,61981e-3	1,87577e-3	10,0001	3035,17	31,15	110,01	0,107283	1,90108e-3
2,99632	5,56091e-3	1,85591e-3	10,0001	3035,38	31,26	110,00	0,106147	1,90101e-3
2,99656	5,62349e-3	1,87665e-3	10,0001	3035,69	31,36	110,00	0,107333	1,90105e-3
2,99655	5,64687e-3	1,88446e-3	10,0001	3035,86	31,46	110,00	0,107779	1,90112e-3
2,99679	5,61324e-3	1,87308e-3	10,0001	3036,00	31,57	110,01	0,107129	1,90104e-3
2,99730	5,63525e-3	1,88011e-3	10,0001	3036,29	31,67	110,00	0,107530	1,90100e-3
2,99714	5,63139e-3	1,87892e-3	10,0001	3036,44	31,78	110,00	0,107462	1,90116e-3
2,99757	5,62967e-3	1,87808e-3	10,0001	3036,56	31,88	110,00	0,107414	1,90097e-3
2,99762	5,62979e-3	1,87809e-3	10,0001	3036,90	31,98	110,00	0,107415	1,90105e-3
2,99797	5,61699e-3	1,87360e-3	10,0001	3037,14	32,08	110,00	0,107158	1,90102e-3
2,99840	5,64035e-3	1,88112e-3	10,0001	3037,47	32,19	110,00	0,107588	1,90100e-3
2,99839	5,65185e-3	1,88496e-3	10,0001	3037,75	32,29	110,01	0,107808	1,90109e-3
2,99863	5,63191e-3	1,87816e-3	10,0001	3037,86	32,39	110,01	0,107419	1,90110e-3
2,99870	5,59994e-3	1,86746e-3	10,0001	3037,91	32,50	110,00	0,106807	1,90112e-3
2,99878	5,59924e-3	1,86718e-3	10,0001	3038,02	32,60	110,00	0,106790	1,90103e-3
2,99929	5,68878e-3	1,89671e-3	10,0001	3038,37	32,71	110,00	0,108479	1,90094e-3
2,99940	5,66614e-3	1,88909e-3	10,0001	3038,69	32,81	110,00	0,108044	1,90108e-3
2,99966	5,69303e-3	1,89789e-3	10,0001	3038,82	32,91	110,00	0,108547	1,90107e-3
2,99984	5,69406e-3	1,89812e-3	10,0001	3039,03	33,02	110,00	0,108560	1,90104e-3
3,00004	5,70879e-3	1,90290e-3	10,0001	3039,30	33,12	110,00	0,108834	1,90105e-3
3,00009	5,67022e-3	1,89002e-3	10,0001	3039,45	33,22	109,99	0,108097	1,90114e-3
3,00045	5,67243e-3	1,89052e-3	10,0001	3039,61	33,32	110,00	0,108125	1,90098e-3
3,00056	5,69593e-3	1,89829e-3	10,0001	3039,86	33,43	110,00	0,108570	1,90110e-3
3,00066	5,65706e-3	1,88527e-3	10,0001	3039,99	33,53	110,00	0,107825	1,90106e-3
3,00101	5,70117e-3	1,89975e-3	10,0001	3040,30	33,63	110,00	0,108653	1,90094e-3
3,00120	5,77108e-3	1,92292e-3	10,0001	3040,65	33,74	110,00	0,109978	1,90106e-3
3,00138	5,70815e-3	1,90184e-3	10,0001	3040,88	33,84	110,00	0,108773	1,90103e-3
3,00176	5,72915e-3	1,90859e-3	10,0001	3041,18	33,95	110,00	0,109159	1,90104e-3
3,00188	5,70797e-3	1,90147e-3	10,0001	3041,36	34,05	110,00	0,108751	1,90110e-3
3,00189	5,71393e-3	1,90345e-3	10,0001	3041,45	34,15	110,00	0,108864	1,90111e-3
3,00200	5,69629e-3	1,89750e-3	10,0001	3041,53	34,26	110,00	0,108524	1,90109e-3
3,00235	5,76116e-3	1,91888e-3	10,0001	3041,72	34,36	110,00	0,109747	1,90102e-3
3,00265	5,75177e-3	1,91557e-3	10,0001	3042,04	34,46	110,00	0,109558	1,90101e-3
3,00279	5,69337e-3	1,89603e-3	10,0001	3042,33	34,57	110,00	0,108440	1,90106e-3
3,00303	5,66057e-3	1,88495e-3	10,0001	3042,53	34,67	110,00	0,107807	1,90106e-3
3,00312	5,65458e-3	1,88290e-3	10,0001	3042,64	34,78	110,00	0,107689	1,90111e-3
3,00335	5,74249e-3	1,91203e-3	10,0001	3042,83	34,88	110,00	0,109355	1,90098e-3
3,00367	5,74701e-3	1,91333e-3	10,0001	3043,14	34,98	110,00	0,109429	1,90106e-3
3,00404	5,78532e-3	1,92584e-3	10,0001	3043,36	35,08	110,00	0,110145	1,90102e-3
3,00373	5,75637e-3	1,91641e-3	10,0001	3043,51	35,19	110,01	0,109605	1,90115e-3
3,00377	5,74234e-3	1,91171e-3	10,0001	3043,48	35,29	110,00	0,109337	1,90111e-3
3,00419	5,79935e-3	1,93042e-3	10,0001	3043,69	35,39	110,00	0,110407	1,90093e-3
3,00441	5,78917e-3	1,92689e-3	10,0001	3044,07	35,50	110,00	0,110205	1,90105e-3
3,00462	5,81149e-3	1,93418e-3	10,0001	3044,30	35,60	110,00	0,110622	1,90104e-3
3,00488	5,80012e-3	1,93023e-3	10,0001	3044,56	35,71	110,01	0,110396	1,90103e-3
3,00475	5,77458e-3	1,92182e-3	10,0001	3044,67	35,81	110,00	0,109915	1,90118e-3
3,00524	5,79772e-3	1,92920e-3	10,0001	3044,72	35,91	110,00	0,110337	1,90100e-3
3,00546	5,82837e-3	1,93926e-3	10,0001	3045,00	36,02	110,00	0,110912	1,90106e-3
3,00561	5,75533e-3	1,91486e-3	10,0001	3045,18	36,12	110,00	0,109517	1,90105e-3
3,00582	5,80248e-3	1,93041e-3	10,0001	3045,37	36,22	110,00	0,110406	1,90103e-3
3,00569	5,79466e-3	1,92790e-3	10,0001	3045,50	36,33	110,00	0,110262	1,90115e-3
3,00583	5,79861e-3	1,92912e-3	10,0001	3045,55	36,43	110,00	0,110332	1,90105e-3
3,00609	5,74119e-3	1,90985e-3	10,0001	3045,74	36,53	110,00	0,109230	1,90107e-3
3,00632	5,80044e-3	1,92942e-3	10,0001	3045,97	36,64	109,99	0,110349	1,90104e-3
3,00670	5,84231e-3	1,94310e-3	10,0001	3046,21	36,74	110,00	0,111131	1,90101e-3
3,00694	5,77883e-3	1,92183e-3	10,0001	3046,52	36,84	110,00	0,109915	1,90103e-3
3,00684	5,77287e-3	1,91991e-3	10,0001	3046,63	36,95	110,00	0,109805	1,90115e-3
3,00702	5,81842e-3	1,93494e-3	10,0001	3046,68	37,05	110,00	0,110665	1,90106e-3
3,00709	5,79191e-3	1,92608e-3	10,0001	3046,86	37,15	110,00	0,110158	1,90108e-3
3,00738	5,79155e-3	1,92578e-3	10,0001	3047,03	37,26	110,00	0,110141	1,90103e-3
3,00743	5,80871e-3	1,93145e-3	10,0001	3047,20	37,36	110,00	0,110465	1,90111e-3
3,00774	5,75651e-3	1,91390e-3	10,0001	3047,37	37,47	110,00	0,109461	1,90099e-3
3,00786	5,79420e-3	1,92635e-3	10,0001	3047,63	37,57	110,00	0,110173	1,90110e-3
3,00823	5,79423e-3	1,92613e-3	10,0001	3047,83	37,67	110,00	0,110161	1,90099e-3
3,00824	5,75688e-3	1,91370e-3	10,0001	3048,06	37,77	110,00	0,109450	1,90111e-3
3,00829	5,82662e-3	1,93685e-3	10,0001	3048,09	37,88	110,00	0,110774	1,90113e-3
3,00873	5,79471e-3	1,92596e-3	10,0001	3048,25	37,98	110,00	0,110151	1,90093e-3
3,00866	5,81587e-3	1,93304e-3	10,0001	3048,55	38,08	110,00	0,110556	1,90112e-3
3,00866	5,79365e-3	1,92566e-3	10,0001	3048,60	38,19	110,01	0,110134	1,90109e-3
3,00908	5,78281e-3	1,92179e-3	10,0001	3048,79	38,29	110,00	0,109912	1,90101e-3
3,00902	5,84613e-3	1,94287e-3	10,0001	3048,98	38,40	110,00	0,111118	1,90110e-3
3,00954	5,80815e-3	1,92991e-3	10,0001	3049,21	38,50	110,00	0,110377	1,90097e-3
3,00932	5,82997e-3	1,93731e-3	10,0001	3049,39	38,60	110,00	0,110800	1,90118e-3
3,00945	5,84118e-3	1,94094e-3	10,0001	3049,35	38,71	109,99	0,111008	1,90108e-3
3,00975	5,87507e-3	1,95202e-3	10,0001	3049,54	38,81	109,99	0,111641	1,90102e-3
3,01004	5,84156e-3	1,94069e-3	10,0001	3049,87	38,91	110,00	0,110993	1,90098e-3
3,01019	5,79639e-3	1,92559e-3	10,0001	3050,15	39,02	110,00	0,110129	1,90109e-3
3,01051	5,89194e-3	1,95712e-3	10,0001	3050,31	39,12	110,00	0,111933	1,90104e-3
3,01040	5,87732e-3	1,95234e-3	10,0001	3050,47	39,22	110,00	0,111659	1,90114e-3
3,01061	5,85266e-3	1,94401e-3	10,0001	3050,54	39,33	110,01	0,111183	1,90105e-3
3,01097	5,88811e-3	1,95556e-3	10,0001	3050,78	39,43	110,00	0,111843	1,90101e-3
3,01113	5,86952e-3	1,94928e-3	10,0001	3051,03	39,53	110,00	0,111484	1,90106e-3
3,01148	5,91410e-3	1,96385e-3	10,0001	3051,27	39,64	110,01	0,112317	1,90102e-3
3,01137	5,84170e-3	1,93988e-3	10,0001	3051,39	39,74	110,01	0,110946	1,90118e-3
